timestamp,node_id,temperature_c,humidity_pct,heat_index_c,pressure_hpa,altitude_m,accel_x,accel_y,accel_z,accel_total,seismic_dev,mq135_raw,co2_eq_ppm,soil_raw,soil_moisture_pct,tds_raw,tds_ppm,rain_raw,rain_wetness_pct,distance_cm,water_rate_cm_min,pir_motion,hazard_code,hazard_label,severity,risk_score,confidence_pct
2026-09-01 03:34:35,IN-DELHI-01,22.1,81.9,25.0,992.1,288.1,6.0,2.58,10.1,12.03,2.22,12,442,1258,100,258,412.8,1719,82,134.6,-4.8,1,2,LANDSLIDE_PRECURSOR,Extreme,98.5,86.2
2026-09-01 03:34:40,IN-DELHI-01,25.1,49.2,25.9,1001.7,207.1,0.99,-0.26,10.76,10.81,1.0,2,407,4047,1,4,6.0,4095,0,178.1,-0.02,0,0,NORMAL,None,6.8,98.9
2026-09-01 03:34:45,IN-DELHI-01,27.9,76.7,33.1,1004.7,182.3,1.05,-0.15,10.62,10.67,0.86,26,504,2122,70,636,1240.2,2989,38,36.8,-0.14,1,5,WATER_CONTAMINATION,Severe,89.8,91.7
2026-09-01 03:34:50,IN-DELHI-01,27.8,53.1,30.0,1007.6,157.9,1.09,-0.13,10.92,10.98,1.17,92,1504,3944,5,17,25.5,4059,1,185.1,0.0,0,4,HAZARDOUS_AIR_POLLUTION,Severe,83.0,94.3
2026-09-01 03:34:55,IN-DELHI-01,24.5,98.3,30.2,994.8,265.4,1.11,-0.23,10.74,10.8,0.99,13,445,1335,98,214,385.2,1214,99,48.2,-9.25,0,1,FLASH_FLOOD,Severe,90.4,94.4
2026-09-01 03:35:00,IN-DELHI-01,25.4,48.3,26.1,999.8,223.5,1.07,-0.17,10.77,10.83,1.02,1,403,4090,0,2,3.0,4067,0,183.5,-0.03,0,0,NORMAL,None,15.9,94.4
2026-09-01 03:35:05,IN-DELHI-01,27.5,50.6,29.3,999.6,225.4,1.22,-0.18,10.88,10.95,1.14,0,400,4026,2,8,12.0,4088,0,178.9,0.02,0,0,NORMAL,None,16.7,95.4
2026-09-01 03:35:10,IN-DELHI-01,25.6,54.1,27.1,1000.4,218.5,0.95,-0.12,10.94,10.98,1.17,3,410,4055,1,17,25.5,4080,0,185.2,0.19,0,0,NORMAL,None,7.8,95.2
2026-09-01 03:35:15,IN-DELHI-01,26.8,51.8,28.4,999.3,227.4,1.0,-0.19,10.88,10.93,1.12,14,449,4038,2,10,15.0,4063,1,172.9,-0.03,0,0,NORMAL,None,14.3,94.4
2026-09-01 03:35:20,IN-DELHI-01,42.9,12.9,42.9,996.0,255.1,0.95,-0.17,10.63,10.67,0.86,171,1853,4065,1,3,4.5,4095,0,187.6,0.0,0,3,WILDFIRE,Extreme,95.3,88.8
2026-09-01 03:35:25,IN-DELHI-01,24.2,69.5,26.8,999.2,228.7,1.04,-0.18,10.57,10.62,0.81,16,464,1874,79,459,895.0,3229,29,79.2,-3.0,0,5,WATER_CONTAMINATION,Severe,82.9,86.7
2026-09-01 03:35:30,IN-DELHI-01,27.3,47.5,28.7,1001.0,213.1,1.08,-0.07,10.59,10.65,0.84,3,410,4086,0,4,6.0,4061,1,188.3,0.2,0,0,NORMAL,None,8.6,98.9
2026-09-01 03:35:35,IN-DELHI-01,20.2,94.5,23.2,987.9,323.4,6.77,2.09,11.34,13.37,3.56,11,438,1199,100,306,489.6,1484,90,147.9,-0.74,0,2,LANDSLIDE_PRECURSOR,Extreme,87.5,95.2
2026-09-01 03:35:40,IN-DELHI-01,22.0,96.6,26.1,988.9,315.3,1.13,-0.21,10.77,10.83,1.02,13,445,1249,100,353,635.4,1200,100,47.8,-7.6,0,1,FLASH_FLOOD,Severe,90.4,96.7
2026-09-01 03:35:45,IN-DELHI-01,40.7,21.7,41.8,995.7,258.0,1.04,-0.15,10.78,10.83,1.02,123,1445,4092,0,5,7.5,4095,0,183.3,0.0,0,3,WILDFIRE,Severe,87.4,97.6
2026-09-01 03:35:50,IN-DELHI-01,27.0,56.5,29.2,999.4,226.9,1.06,-0.22,10.76,10.82,1.01,2,407,4050,1,11,16.5,4095,0,187.7,-0.2,1,0,NORMAL,None,10.5,96.9
2026-09-01 03:35:55,IN-DELHI-01,25.3,62.0,27.5,1005.4,176.0,1.19,-0.2,10.65,10.71,0.9,157,2284,3976,4,11,16.5,4095,0,187.0,0.0,0,4,HAZARDOUS_AIR_POLLUTION,Severe,90.8,96.4
2026-09-01 03:36:00,IN-DELHI-01,27.1,56.7,29.5,1001.5,209.2,1.13,-0.12,10.69,10.75,0.94,2,407,4040,1,9,13.5,4079,0,186.0,0.21,0,0,NORMAL,None,7.1,96.4
2026-09-01 03:36:05,IN-DELHI-01,28.2,50.6,30.2,999.0,229.8,0.92,-0.21,10.87,10.91,1.1,1,403,4060,1,17,25.5,4073,0,173.4,0.05,0,0,NORMAL,None,10.2,95.5
2026-09-01 03:36:10,IN-DELHI-01,28.9,48.1,30.8,1001.4,210.1,1.05,-0.17,10.64,10.7,0.89,1,403,3966,4,7,10.5,4087,0,186.2,0.03,0,0,NORMAL,None,9.5,92.6
2026-09-01 03:36:15,IN-DELHI-01,20.1,86.7,22.4,992.3,287.0,-5.17,-1.45,12.94,14.01,4.2,7,424,1232,100,260,416.0,1461,90,134.2,-3.77,0,2,LANDSLIDE_PRECURSOR,Extreme,96.5,87.1
2026-09-01 03:36:20,IN-DELHI-01,31.6,49.9,34.9,1001.9,205.4,1.05,-0.03,10.6,10.65,0.84,5,417,4027,2,13,19.5,4031,2,174.5,0.06,0,0,NORMAL,None,8.5,96.4
2026-09-01 03:36:25,IN-DELHI-01,28.2,63.2,31.7,1002.6,200.0,1.1,-0.2,10.77,10.82,1.01,27,508,1859,80,599,1168.0,3682,14,59.4,-1.26,1,5,WATER_CONTAMINATION,Severe,88.4,94.8
2026-09-01 03:36:30,IN-DELHI-01,23.7,90.4,28.1,989.3,311.6,1.16,-0.18,10.69,10.76,0.95,22,477,1398,96,359,646.2,1201,99,35.4,-8.19,0,1,FLASH_FLOOD,Severe,92.9,95.7
2026-09-01 03:36:35,IN-DELHI-01,43.1,18.6,44.1,998.9,231.1,0.91,-0.25,10.69,10.74,0.93,128,1488,4074,0,7,10.5,4095,0,190.0,0.0,0,3,WILDFIRE,Extreme,96.0,97.7
2026-09-01 03:36:40,IN-DELHI-01,29.4,78.0,35.6,1005.1,179.1,1.02,-0.06,10.7,10.75,0.94,153,2236,4035,2,16,24.0,4055,1,182.2,0.0,1,4,HAZARDOUS_AIR_POLLUTION,Severe,90.4,96.0
2026-09-01 03:36:45,IN-DELHI-01,27.1,60.8,29.9,1003.8,189.3,1.08,-0.23,10.76,10.82,1.01,174,2488,4080,0,15,22.5,4049,1,182.9,0.0,0,4,HAZARDOUS_AIR_POLLUTION,Severe,92.9,92.0
2026-09-01 03:36:50,IN-DELHI-01,27.6,50.0,29.3,999.6,224.8,1.05,-0.21,10.74,10.79,0.98,0,400,4048,1,19,28.5,4075,0,177.6,-0.15,0,0,NORMAL,None,2.4,94.2
2026-09-01 03:36:55,IN-DELHI-01,27.0,58.4,29.6,1002.7,198.8,1.02,-0.18,10.77,10.82,1.01,15,460,1900,78,682,1329.9,3254,29,58.5,-0.3,0,5,WATER_CONTAMINATION,Severe,91.6,94.5
2026-09-01 03:37:00,IN-DELHI-01,27.1,52.6,29.0,1002.1,204.0,1.3,-0.17,10.79,10.87,1.06,3,410,3961,4,7,10.5,4082,0,195.8,0.16,0,0,NORMAL,None,14.8,96.1
2026-09-01 03:37:05,IN-DELHI-01,28.0,50.5,30.0,1002.4,201.8,0.99,-0.23,10.9,10.95,1.14,2,407,4081,0,16,24.0,4085,0,174.3,-0.26,0,0,NORMAL,None,16.4,97.9
2026-09-01 03:37:10,IN-DELHI-01,17.9,90.0,19.7,991.0,297.8,-5.29,-3.72,10.35,12.21,2.4,15,452,1283,100,250,400.0,1506,89,138.8,-6.91,0,2,LANDSLIDE_PRECURSOR,Extreme,97.3,87.7
2026-09-01 03:37:15,IN-DELHI-01,44.9,19.4,46.6,997.6,242.2,1.09,-0.21,10.67,10.73,0.92,113,1360,4084,0,3,4.5,4095,0,187.6,0.0,0,3,WILDFIRE,Extreme,98.0,88.5
2026-09-01 03:37:20,IN-DELHI-01,25.2,70.7,28.3,1004.5,184.0,1.0,-0.19,10.74,10.79,0.98,196,2752,4020,2,8,12.0,4056,1,178.9,0.0,0,4,HAZARDOUS_AIR_POLLUTION,Extreme,95.5,92.9
2026-09-01 03:37:25,IN-DELHI-01,22.5,67.4,24.2,1004.9,180.1,1.14,-0.19,10.91,10.97,1.16,23,492,2261,65,541,1055.0,2976,38,67.5,-2.73,0,5,WATER_CONTAMINATION,Severe,86.1,94.2
2026-09-01 03:37:30,IN-DELHI-01,23.6,92.3,28.1,990.4,302.4,3.98,1.31,12.43,13.11,3.3,11,438,1238,100,239,382.4,1583,86,111.7,-5.22,0,2,LANDSLIDE_PRECURSOR,Extreme,91.7,93.2
2026-09-01 03:37:35,IN-DELHI-01,29.8,48.5,32.2,999.9,222.9,1.05,-0.19,10.71,10.76,0.95,0,400,4013,2,20,30.0,4064,1,178.3,-0.28,0,0,NORMAL,None,4.0,97.1
2026-09-01 03:37:40,IN-DELHI-01,41.0,17.9,41.3,997.7,240.8,1.05,-0.17,10.67,10.73,0.92,78,1063,4082,0,5,7.5,4095,0,194.5,0.0,0,3,WILDFIRE,Severe,88.6,87.9
2026-09-01 03:37:45,IN-DELHI-01,28.4,51.6,30.6,999.9,222.4,1.06,-0.13,10.74,10.79,0.98,3,410,4041,1,19,28.5,4070,0,195.3,-0.19,0,0,NORMAL,None,13.6,92.3
2026-09-01 03:37:50,IN-DELHI-01,26.1,66.5,29.1,1004.5,184.2,1.03,-0.17,10.74,10.79,0.98,166,2392,4026,2,9,13.5,4055,1,175.1,0.0,0,4,HAZARDOUS_AIR_POLLUTION,Severe,91.9,96.5
2026-09-01 03:37:55,IN-DELHI-01,22.1,93.9,25.9,989.3,311.5,1.09,-0.38,10.64,10.7,0.89,9,431,1346,98,256,460.8,1296,96,38.3,-9.56,0,1,FLASH_FLOOD,Severe,92.3,89.4
2026-09-01 03:38:00,IN-DELHI-01,21.8,91.8,25.4,984.7,350.6,1.15,-0.24,10.77,10.84,1.03,11,438,1357,97,308,554.4,1166,100,42.4,-8.8,1,1,FLASH_FLOOD,Severe,91.5,91.0
2026-09-01 03:38:05,IN-DELHI-01,24.9,71.6,28.0,1002.5,200.8,1.15,-0.12,10.7,10.76,0.95,15,460,1706,85,771,1503.5,3166,32,81.3,-2.93,0,5,WATER_CONTAMINATION,Severe,95.1,91.1
2026-09-01 03:38:10,IN-DELHI-01,23.7,95.2,28.6,989.9,306.6,1.0,-0.35,10.8,10.85,1.04,4,414,1301,99,337,606.6,1247,98,33.9,-9.9,1,1,FLASH_FLOOD,Severe,93.2,93.3
2026-09-01 03:38:15,IN-DELHI-01,42.8,17.0,43.2,996.6,250.6,1.02,-0.22,10.9,10.95,1.14,128,1488,4088,0,5,7.5,4095,0,191.8,0.0,0,3,WILDFIRE,Extreme,94.7,87.3
2026-09-01 03:38:20,IN-DELHI-01,28.0,72.3,32.6,999.7,223.9,1.08,-0.25,10.86,10.91,1.1,13,452,1801,82,578,1127.1,3797,10,37.6,-2.14,1,5,WATER_CONTAMINATION,Severe,87.5,91.0
2026-09-01 03:38:25,IN-DELHI-01,19.3,92.2,21.8,990.4,302.8,6.51,3.14,10.42,12.68,2.87,16,456,1297,100,188,300.8,1586,86,104.0,-2.29,0,2,LANDSLIDE_PRECURSOR,Extreme,95.2,95.1
2026-09-01 03:38:30,IN-DELHI-01,24.4,51.9,25.2,1008.6,149.2,1.05,-0.15,10.89,10.95,1.14,127,1924,4036,2,0,0.0,4039,1,168.9,0.0,1,4,HAZARDOUS_AIR_POLLUTION,Severe,87.2,94.2
2026-09-01 03:38:35,IN-DELHI-01,28.6,54.5,31.3,1002.0,204.5,0.93,-0.11,10.88,10.92,1.11,0,400,4023,2,9,13.5,4063,1,171.8,-0.04,0,0,NORMAL,None,3.1,92.8
2026-09-01 03:38:40,IN-DELHI-01,24.2,90.9,28.9,991.9,289.6,4.67,1.6,10.87,11.94,2.13,14,449,1319,99,158,252.8,1718,82,131.3,-0.22,0,2,LANDSLIDE_PRECURSOR,Extreme,95.7,90.3
2026-09-01 03:38:45,IN-DELHI-01,29.8,48.7,32.2,1001.4,210.2,1.04,-0.2,10.82,10.87,1.06,2,407,3981,4,10,15.0,4095,0,193.1,0.18,0,0,NORMAL,None,16.0,93.3
2026-09-01 03:38:50,IN-DELHI-01,41.7,14.6,41.7,996.5,251.1,0.98,-0.1,10.56,10.61,0.8,94,1199,4072,0,2,3.0,4095,0,194.0,0.0,0,3,WILDFIRE,Severe,91.1,96.7
2026-09-01 03:38:55,IN-DELHI-01,28.6,63.3,32.3,1000.3,219.4,1.04,-0.29,10.79,10.85,1.04,6,421,4071,0,21,31.5,4095,0,181.2,0.11,0,0,NORMAL,None,5.9,98.8
2026-09-01 03:39:00,IN-DELHI-01,25.8,48.8,26.8,1000.7,215.6,0.99,-0.17,10.66,10.71,0.9,5,417,4095,0,8,12.0,4059,1,191.8,-0.36,0,0,NORMAL,None,13.1,97.1
2026-09-01 03:39:05,IN-DELHI-01,24.3,84.1,28.4,1003.0,196.1,1.18,-0.25,10.84,10.91,1.1,27,508,1926,77,445,867.8,3543,19,59.3,-1.17,0,5,WATER_CONTAMINATION,Severe,82.4,87.1
2026-09-01 03:39:10,IN-DELHI-01,21.9,66.2,23.3,1003.2,194.5,1.13,-0.18,10.86,10.92,1.11,13,452,1941,77,632,1232.4,2797,44,59.9,-1.63,0,5,WATER_CONTAMINATION,Severe,89.6,90.8
2026-09-01 03:39:15,IN-DELHI-01,28.6,57.9,31.7,1001.7,207.5,1.08,-0.16,10.83,10.88,1.07,1,403,4073,0,0,0.0,4037,2,196.9,0.1,0,0,NORMAL,None,6.5,96.1
2026-09-01 03:39:20,IN-DELHI-01,26.6,55.6,28.6,999.6,225.3,1.01,-0.26,10.93,10.98,1.17,3,410,4048,1,14,21.0,4095,0,180.9,-0.04,0,0,NORMAL,None,14.3,94.0
2026-09-01 03:39:25,IN-DELHI-01,28.2,50.9,30.3,1002.9,197.4,1.03,-0.18,10.77,10.82,1.01,4,414,4014,2,18,27.0,4084,0,173.9,-0.11,0,0,NORMAL,None,7.2,95.1
2026-09-01 03:39:30,IN-DELHI-01,25.8,57.1,27.7,1002.6,200.1,0.97,-0.18,10.69,10.73,0.92,15,460,1582,89,656,1279.2,3373,24,49.2,-2.58,1,5,WATER_CONTAMINATION,Severe,90.6,88.1
2026-09-01 03:39:35,IN-DELHI-01,29.7,55.7,33.0,1001.8,206.4,1.08,-0.16,10.43,10.48,0.67,2,407,4057,1,16,24.0,4076,0,181.6,0.28,0,0,NORMAL,None,11.9,98.6
2026-09-01 03:39:40,IN-DELHI-01,26.3,73.0,30.1,1001.2,211.3,1.12,-0.13,10.79,10.84,1.03,26,504,2158,69,547,1066.6,3702,13,43.7,-1.25,0,5,WATER_CONTAMINATION,Severe,86.3,85.0
2026-09-01 03:39:45,IN-DELHI-01,26.8,61.9,29.6,1001.1,212.8,1.05,-0.12,10.63,10.68,0.87,21,484,1989,75,413,805.4,3225,30,94.5,-2.43,0,5,WATER_CONTAMINATION,Severe,81.1,92.0
2026-09-01 03:39:50,IN-DELHI-01,25.7,64.9,28.4,1008.2,152.3,0.93,-0.14,10.61,10.65,0.84,206,2872,3994,3,8,12.0,4058,1,182.4,0.0,0,4,HAZARDOUS_AIR_POLLUTION,Extreme,96.7,95.0
2026-09-01 03:39:55,IN-DELHI-01,26.5,69.0,30.0,1002.9,197.6,1.19,-0.16,10.71,10.78,0.97,196,2752,4050,1,14,21.0,4056,1,170.2,0.0,1,4,HAZARDOUS_AIR_POLLUTION,Extreme,95.5,95.1
2026-09-01 03:40:00,IN-DELHI-01,43.9,16.7,44.5,998.9,231.0,1.02,-0.05,10.61,10.66,0.85,106,1301,4081,0,5,7.5,4095,0,183.9,0.0,0,3,WILDFIRE,Extreme,98.0,89.3
2026-09-01 03:40:05,IN-DELHI-01,22.8,48.5,22.9,1007.4,159.1,1.07,-0.09,10.77,10.82,1.01,192,2704,3884,7,15,22.5,4080,0,175.3,0.0,0,4,HAZARDOUS_AIR_POLLUTION,Extreme,95.0,90.8
2026-09-01 03:40:10,IN-DELHI-01,20.2,91.4,22.9,994.5,268.2,-3.22,-2.46,11.94,12.61,2.8,10,435,1337,98,142,227.2,1487,90,144.3,-6.68,0,2,LANDSLIDE_PRECURSOR,Extreme,97.3,86.6
2026-09-01 03:40:15,IN-DELHI-01,26.0,57.2,27.9,1001.8,206.5,1.03,-0.16,10.73,10.78,0.97,4,414,4036,2,11,16.5,4064,1,176.0,0.04,0,0,NORMAL,None,17.8,93.5
2026-09-01 03:40:20,IN-DELHI-01,27.1,61.4,29.9,1000.1,220.7,1.14,-0.22,10.7,10.76,0.95,5,420,1629,88,622,1212.9,3362,25,40.1,-0.74,0,5,WATER_CONTAMINATION,Severe,89.3,89.8
2026-09-01 03:40:25,IN-DELHI-01,31.1,58.3,35.4,1002.1,204.4,0.98,-0.11,10.75,10.8,0.99,2,407,4026,2,10,15.0,4066,1,177.7,0.18,0,0,NORMAL,None,7.0,96.6
2026-09-01 03:40:30,IN-DELHI-01,26.7,49.1,28.0,1001.1,212.2,1.01,-0.2,10.64,10.69,0.88,1,403,4094,0,8,12.0,4095,0,179.9,-0.16,0,0,NORMAL,None,10.8,92.0
2026-09-01 03:40:35,IN-DELHI-01,43.6,22.5,45.8,996.1,254.7,1.11,-0.12,10.78,10.84,1.03,115,1377,4075,0,11,16.5,4095,0,188.8,0.0,0,3,WILDFIRE,Extreme,97.5,87.1
2026-09-01 03:40:40,IN-DELHI-01,24.5,92.9,29.6,993.2,279.1,-2.89,-2.28,11.45,12.03,2.22,12,442,1252,100,184,294.4,1618,85,133.1,-4.58,0,2,LANDSLIDE_PRECURSOR,Extreme,95.4,90.3
2026-09-01 03:40:45,IN-DELHI-01,28.2,46.0,29.6,999.5,225.7,1.03,-0.27,10.84,10.89,1.08,5,417,3961,4,14,21.0,4075,0,181.9,0.01,0,0,NORMAL,None,17.8,94.7
2026-09-01 03:40:50,IN-DELHI-01,22.4,95.4,26.5,987.2,329.6,1.23,-0.05,10.51,10.58,0.77,16,456,1298,100,317,570.6,1094,100,41.3,-17.1,0,1,FLASH_FLOOD,Severe,91.7,97.3
2026-09-01 03:40:55,IN-DELHI-01,27.6,47.9,29.1,1000.0,221.4,1.08,-0.08,10.78,10.83,1.02,5,417,4050,1,12,18.0,4078,0,167.6,-0.21,0,0,NORMAL,None,13.2,96.5
2026-09-01 03:41:00,IN-DELHI-01,23.3,91.5,27.5,988.4,319.3,4.73,0.89,11.75,12.7,2.89,5,417,1245,100,282,451.2,1658,84,120.6,-8.04,0,2,LANDSLIDE_PRECURSOR,Extreme,86.0,95.4
2026-09-01 03:41:05,IN-DELHI-01,19.5,89.4,21.8,993.2,279.1,4.48,0.76,10.97,11.88,2.07,11,438,1243,100,244,390.4,1740,81,137.9,-3.53,0,2,LANDSLIDE_PRECURSOR,Extreme,88.8,87.3
2026-09-01 03:41:10,IN-DELHI-01,25.4,66.6,28.1,1003.8,189.4,1.02,-0.23,10.69,10.74,0.93,171,2452,3876,7,2,3.0,4055,1,180.7,0.0,0,4,HAZARDOUS_AIR_POLLUTION,Severe,92.5,93.3
2026-09-01 03:41:15,IN-DELHI-01,26.1,50.9,27.5,1000.6,216.6,1.06,-0.13,10.88,10.93,1.12,10,435,4058,1,17,25.5,4070,0,173.3,-0.06,0,0,NORMAL,None,10.6,98.3
2026-09-01 03:41:20,IN-DELHI-01,29.4,51.9,32.0,1001.8,206.2,1.0,-0.13,10.63,10.68,0.87,4,414,4043,1,16,24.0,4069,0,181.8,0.18,0,0,NORMAL,None,5.7,98.1
2026-09-01 03:41:25,IN-DELHI-01,25.7,49.9,26.8,1001.7,207.0,1.01,-0.15,10.6,10.65,0.84,1,403,4095,0,22,33.0,4091,0,171.9,0.03,0,0,NORMAL,None,12.5,92.5
2026-09-01 03:41:30,IN-DELHI-01,24.3,89.2,28.9,990.9,298.6,1.05,-0.21,10.91,10.96,1.15,14,449,1207,100,293,527.4,1251,98,26.6,-7.85,0,1,FLASH_FLOOD,Extreme,94.7,95.7
2026-09-01 03:41:35,IN-DELHI-01,26.5,48.9,27.7,1000.0,221.8,0.99,-0.15,10.59,10.63,0.82,0,400,4028,2,11,16.5,4057,1,194.0,0.2,0,0,NORMAL,None,5.8,98.9
2026-09-01 03:41:40,IN-DELHI-01,27.8,49.8,29.5,1000.1,221.2,0.96,-0.23,10.86,10.9,1.09,0,400,4053,1,20,30.0,4071,0,180.5,0.16,0,0,NORMAL,None,13.7,94.0
2026-09-01 03:41:45,IN-DELHI-01,26.1,55.9,28.0,1001.4,209.8,1.06,-0.2,10.92,10.97,1.16,3,410,4084,0,15,22.5,4057,1,179.2,-0.03,0,0,NORMAL,None,12.0,92.5
2026-09-01 03:41:50,IN-DELHI-01,28.4,71.0,33.0,1005.4,176.1,1.04,-0.25,10.61,10.67,0.86,106,1672,4010,3,5,7.5,4031,2,169.5,0.0,0,4,HAZARDOUS_AIR_POLLUTION,Severe,84.7,92.6
2026-09-01 03:41:55,IN-DELHI-01,27.0,46.2,28.0,1001.7,207.0,1.1,-0.22,10.91,10.97,1.16,4,414,4085,0,12,18.0,4056,1,189.1,-0.03,0,0,NORMAL,None,2.8,98.8
2026-09-01 03:42:00,IN-DELHI-01,22.9,88.1,26.6,987.2,329.7,1.17,-0.18,10.8,10.86,1.05,9,431,1302,99,304,547.2,1152,100,36.7,-17.7,1,1,FLASH_FLOOD,Severe,92.7,97.5
2026-09-01 03:42:05,IN-DELHI-01,27.6,55.0,30.0,999.7,224.4,1.15,-0.24,10.73,10.8,0.99,2,407,4009,3,5,7.5,4075,0,185.6,-0.05,0,0,NORMAL,None,8.7,96.5
2026-09-01 03:42:10,IN-DELHI-01,28.9,47.4,30.8,1000.0,221.9,1.14,-0.28,10.82,10.88,1.07,1,403,4040,1,8,12.0,4066,1,195.9,0.02,0,0,NORMAL,None,5.7,93.8
2026-09-01 03:42:15,IN-DELHI-01,29.6,47.2,31.8,1003.2,194.8,1.09,-0.2,10.64,10.7,0.89,108,1696,3968,4,17,25.5,4050,1,176.3,0.0,0,4,HAZARDOUS_AIR_POLLUTION,Severe,85.0,93.1
2026-09-01 03:42:20,IN-DELHI-01,23.0,92.6,27.2,991.8,290.5,1.09,0.05,10.98,11.04,1.23,17,459,1380,97,320,576.0,1209,99,31.9,-14.83,1,1,FLASH_FLOOD,Severe,93.6,97.2
2026-09-01 03:42:25,IN-DELHI-01,28.3,53.4,30.7,1002.5,200.9,1.23,-0.29,10.78,10.85,1.04,9,431,4025,2,11,16.5,4088,0,177.1,-0.0,0,0,NORMAL,None,3.9,94.2
2026-09-01 03:42:30,IN-DELHI-01,27.9,49.7,29.7,1001.8,206.2,1.04,-0.19,10.84,10.89,1.08,0,400,4046,1,2,3.0,4076,0,174.3,-0.14,0,0,NORMAL,None,4.7,92.0
2026-09-01 03:42:35,IN-DELHI-01,26.6,55.3,28.6,1000.2,219.7,1.18,-0.17,10.82,10.88,1.07,1,403,4025,2,0,0.0,4059,1,179.1,0.17,0,0,NORMAL,None,6.7,95.3
2026-09-01 03:42:40,IN-DELHI-01,23.1,60.1,24.3,1007.1,161.6,1.16,-0.26,10.73,10.79,0.98,88,1456,3938,5,14,21.0,4055,1,172.5,0.0,0,4,HAZARDOUS_AIR_POLLUTION,Severe,82.6,93.1
2026-09-01 03:42:45,IN-DELHI-01,23.3,93.4,27.8,990.9,298.0,4.22,1.31,11.86,12.66,2.85,16,456,1214,100,253,404.8,1790,79,117.5,2.26,0,2,LANDSLIDE_PRECURSOR,Extreme,85.3,86.9
2026-09-01 03:42:50,IN-DELHI-01,26.5,55.8,28.5,999.6,224.9,1.03,-0.18,10.79,10.84,1.03,5,417,3984,3,15,22.5,4034,2,189.0,-0.06,0,0,NORMAL,None,14.1,98.0
2026-09-01 03:42:55,IN-DELHI-01,38.2,17.7,38.2,997.5,242.8,1.14,-0.17,10.85,10.91,1.1,88,1148,4079,0,6,9.0,4095,0,188.0,0.0,0,3,WILDFIRE,Severe,78.7,97.7
2026-09-01 03:43:00,IN-DELHI-01,23.0,94.9,27.4,990.9,298.4,1.03,0.05,10.79,10.84,1.03,11,438,1266,100,344,619.2,1036,100,57.2,-15.05,0,1,FLASH_FLOOD,Severe,88.6,92.3
2026-09-01 03:43:05,IN-DELHI-01,24.2,70.5,26.9,999.0,229.7,0.95,-0.25,10.85,10.9,1.09,17,468,1991,75,569,1109.5,3504,20,79.6,-1.67,0,5,WATER_CONTAMINATION,Severe,87.2,93.8
2026-09-01 03:43:10,IN-DELHI-01,28.2,44.5,29.4,1001.9,205.9,0.95,-0.17,10.69,10.73,0.92,3,410,4048,1,6,9.0,4048,1,181.1,-0.29,0,0,NORMAL,None,16.7,95.0
2026-09-01 03:43:15,IN-DELHI-01,39.9,18.6,40.0,995.8,256.7,0.99,-0.22,10.84,10.88,1.07,126,1471,4088,0,2,3.0,4095,0,187.0,0.0,1,3,WILDFIRE,Severe,84.5,88.6
2026-09-01 03:43:20,IN-DELHI-01,38.5,13.2,38.5,996.7,249.5,1.17,-0.17,10.66,10.73,0.92,122,1437,4070,0,5,7.5,4095,0,188.0,0.0,0,3,WILDFIRE,Severe,79.8,94.0
2026-09-01 03:43:25,IN-DELHI-01,22.1,91.1,25.7,989.6,309.6,1.33,-0.27,10.93,11.02,1.21,11,438,1427,95,334,601.2,1227,99,40.4,-12.03,0,1,FLASH_FLOOD,Severe,91.9,93.8
2026-09-01 03:43:30,IN-DELHI-01,27.5,62.1,30.6,1005.9,172.0,1.14,-0.19,10.58,10.64,0.83,153,2236,4050,1,9,13.5,4051,1,179.7,0.0,0,4,HAZARDOUS_AIR_POLLUTION,Severe,90.4,93.9
2026-09-01 03:43:35,IN-DELHI-01,22.4,91.9,26.2,991.8,291.1,1.04,0.04,10.85,10.9,1.09,12,442,1357,97,237,426.6,1078,100,37.3,-14.95,0,1,FLASH_FLOOD,Severe,92.5,90.6
2026-09-01 03:43:40,IN-DELHI-01,22.6,89.3,26.3,992.7,282.9,7.73,3.06,10.15,13.12,3.31,2,407,1239,100,222,355.2,1546,88,101.5,-5.58,0,2,LANDSLIDE_PRECURSOR,Extreme,96.2,88.4
2026-09-01 03:43:45,IN-DELHI-01,22.9,92.1,27.0,985.6,342.8,1.01,-0.08,10.77,10.82,1.01,14,449,1278,100,327,588.6,1204,99,23.4,-14.02,0,1,FLASH_FLOOD,Extreme,95.3,88.6
2026-09-01 03:43:50,IN-DELHI-01,42.9,15.2,42.9,994.6,266.9,1.08,-0.2,10.62,10.67,0.86,122,1437,4089,0,8,12.0,4095,0,187.2,0.0,0,3,WILDFIRE,Extreme,95.3,90.4
2026-09-01 03:43:55,IN-DELHI-01,27.7,54.3,30.0,1001.1,212.0,1.09,-0.21,10.75,10.81,1.0,6,421,4071,0,10,15.0,4070,0,185.9,0.11,0,0,NORMAL,None,16.0,95.7
2026-09-01 03:44:00,IN-DELHI-01,23.6,62.5,25.2,1005.6,174.2,1.08,-0.08,10.82,10.87,1.06,184,2608,3998,3,11,16.5,4039,1,183.9,0.0,0,4,HAZARDOUS_AIR_POLLUTION,Extreme,94.1,90.1
2026-09-01 03:44:05,IN-DELHI-01,23.4,99.0,28.5,993.3,278.0,1.13,-0.03,10.9,10.96,1.15,18,463,1264,100,366,658.8,1279,97,38.2,-14.05,0,1,FLASH_FLOOD,Severe,92.4,88.2
